trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,passenger_count,capacity_percentage,trip_status
T07540,2023-03-18,00:45:00,Tram,Route_13,Station_26,Station_20,00:57:15,01:44:15,5,17,Fog,19.1,49,43,9.8,,0,0,0,0,5,Spring,1,11,65,Completed
T07589,2023-03-18,01:00:00,Metro,Route_10,Station_43,Station_8,01:49:15,02:54:15,3,-3,Cloudy,18.6,65,17,11.5,,0,23,0,0,5,Spring,0,19,55,Completed
T07574,2023-03-18,01:30:00,Metro,Route_14,Station_15,Station_48,01:55:45,03:12:45,10,27,Fog,29.8,56,44,9.1,,0,0,0,0,5,Spring,1,11,56,Completed
T07531,2023-03-18,01:30:00,Metro,Route_15,Station_35,Station_2,01:18:30,02:16:30,8,0,Storm,19.3,61,0,0.5,,0,33,1,0,5,Spring,0,42,88,Completed
T07570,2023-03-18,01:30:00,Train,Route_4,Station_3,Station_34,01:42:00,02:31:00,18,11,Snow,21.4,100,27,0.0,Festival,50000,21,0,0,5,Spring,1,38,25,Completed
T07509,2023-03-18,01:30:00,Train,Route_12,Station_14,Station_36,01:15:30,01:57:30,11,2,Storm,0.3,93,22,15.8,,0,27,0,0,5,Spring,1,45,78,Completed
T07569,2023-03-18,01:45:00,Train,Route_1,Station_37,Station_8,01:51:30,03:20:30,2,19,Clear,25.6,100,47,12.1,,0,56,0,0,5,Spring,1,26,11,Cancelled
T07547,2023-03-18,01:45:00,Bus,Route_5,Station_34,Station_22,01:49:45,02:41:45,5,9,Fog,13.4,20,48,11.0,,0,22,0,0,5,Spring,1,28,101,Completed
T07549,2023-03-18,01:45:00,Metro,Route_20,Station_30,Station_43,01:46:45,03:09:45,13,27,Cloudy,24.6,82,33,14.3,,0,35,0,0,5,Spring,1,53,63,Completed
T07546,2023-03-18,02:00:00,Tram,Route_2,Station_50,Station_42,02:48:15,04:43:15,15,7,Fog,6.6,100,7,5.5,,0,72,0,0,5,Spring,1,41,36,Completed
T07527,2023-03-18,02:15:00,Train,Route_13,Station_5,Station_10,02:11:00,02:49:00,8,5,Snow,8.6,87,55,14.2,,0,29,0,0,5,Spring,1,48,40,Completed
T07536,2023-03-18,02:15:00,Bus,Route_13,Station_9,Station_46,02:08:00,04:07:00,14,3,Rain,8.9,36,36,10.7,Parade,50000,0,0,0,5,Spring,1,5,50,Completed
T07515,2023-03-18,02:30:00,Bus,Route_4,Station_25,Station_4,02:43:45,04:08:45,10,30,Storm,35.5,55,54,3.4,,0,60,0,0,5,Spring,1,14,45,Completed
T07510,2023-03-18,02:30:00,Bus,Route_3,Station_49,Station_41,02:55:45,03:31:45,15,10,Storm,5.3,76,45,13.8,,0,43,1,0,5,Spring,1,47,56,Completed
T07548,2023-03-18,02:45:00,Bus,Route_19,Station_21,Station_24,02:27:45,03:27:45,-1,1,Cloudy,2.2,68,33,13.6,,0,70,0,0,5,Spring,1,20,52,Completed
T07594,2023-03-18,02:45:00,Train,Route_17,Station_28,Station_15,02:21:45,03:32:45,13,15,Clear,25.7,56,12,6.0,,0,23,0,0,5,Spring,1,50,74,Completed
T07587,2023-03-18,03:15:00,Bus,Route_4,Station_9,Station_50,03:28:45,04:49:45,19,16,Storm,10.7,59,50,0.0,,0,91,0,0,5,Spring,1,12,59,Completed
T07588,2023-03-18,03:15:00,Tram,Route_19,Station_1,Station_4,03:32:30,05:16:30,10,23,Clear,1.0,59,0,17.1,,0,17,0,0,5,Spring,1,53,102,Completed
T07530,2023-03-18,03:30:00,Metro,Route_7,Station_30,Station_15,03:25:15,04:14:15,15,14,Clear,15.6,58,27,10.1,,2000,51,0,0,5,Spring,1,29,10,Completed
T07551,2023-03-18,04:00:00,Tram,Route_1,Station_9,Station_22,04:00:30,05:35:30,10,16,Cloudy,22.3,100,23,9.6,Sports,10000,0,0,0,5,Spring,1,54,81,Completed
T07523,2023-03-18,04:00:00,Bus,Route_11,Station_35,Station_10,04:56:30,05:44:30,4,14,Snow,16.5,71,53,9.4,Parade,50000,59,1,0,5,Spring,1,16,66,Completed
T07600,2023-03-18,04:30:00,Metro,Route_1,Station_21,Station_33,04:00:15,05:59:15,3,27,Cloudy,9.9,63,56,4.5,,0,40,0,0,5,Spring,1,29,25,Completed
T07553,2023-03-18,04:45:00,Train,Route_18,Station_28,Station_37,04:43:15,05:49:15,7,6,Clear,20.2,82,31,8.9,,0,32,0,0,5,Spring,1,21,37,Cancelled
T07577,2023-03-18,05:00:00,Tram,Route_1,Station_17,Station_3,05:22:30,06:56:30,11,9,Clear,28.5,67,17,10.1,,0,91,0,0,5,Spring,1,30,95,Completed
T07578,2023-03-18,05:00:00,Metro,Route_10,Station_34,Station_4,05:23:15,05:59:15,0,16,Snow,15.6,32,42,11.5,,0,74,0,0,5,Spring,1,50,91,Cancelled
T07554,2023-03-18,05:15:00,Train,Route_17,Station_5,Station_13,05:00:15,06:56:15,8,20,Snow,9.7,47,39,4.9,,0,52,0,0,5,Spring,1,52,31,Completed
T07567,2023-03-18,05:15:00,Metro,Route_1,Station_22,Station_5,05:47:30,07:41:30,16,8,Fog,23.7,64,26,0.1,,0,83,0,0,5,Spring,1,18,50,Completed
T07552,2023-03-18,05:30:00,Tram,Route_20,Station_50,Station_4,05:40:15,06:45:15,1,12,Cloudy,18.7,73,39,17.4,Protest,2000,100,0,0,5,Spring,1,45,85,Completed
T07503,2023-03-18,05:45:00,Bus,Route_3,Station_35,Station_49,05:55:00,06:32:00,9,16,Clear,30.7,43,8,9.7,Concert,50000,60,0,0,5,Spring,1,40,28,Completed
T07524,2023-03-18,06:30:00,Tram,Route_10,Station_33,Station_26,06:36:30,07:10:30,9,11,Fog,13.3,47,27,8.7,,0,43,0,1,5,Spring,1,27,98,Completed
T07522,2023-03-18,06:45:00,Bus,Route_2,Station_36,Station_15,06:52:30,08:40:30,14,15,Fog,18.6,80,31,11.9,,0,2,1,1,5,Spring,1,47,59,Completed
T07518,2023-03-18,07:15:00,Train,Route_4,Station_31,Station_41,07:15:45,07:51:45,10,13,Snow,9.9,57,55,20.0,Sports,0,41,1,1,5,Spring,1,10,68,Completed
T07533,2023-03-18,07:30:00,Bus,Route_16,Station_42,Station_33,07:17:45,09:01:45,14,24,Cloudy,10.2,73,28,6.5,,0,83,0,1,5,Spring,1,51,78,Completed
T07513,2023-03-18,07:30:00,Bus,Route_12,Station_16,Station_24,07:28:00,08:27:00,17,-3,Rain,8.8,85,45,4.5,Protest,2000,83,0,1,5,Spring,0,9,43,Completed
T07584,2023-03-18,08:00:00,Metro,Route_10,Station_33,Station_27,08:44:00,09:51:00,8,0,Fog,15.4,71,18,12.4,,0,56,1,1,5,Spring,0,47,48,Completed
T07571,2023-03-18,08:00:00,Metro,Route_9,Station_9,Station_50,08:53:45,09:57:45,11,6,Fog,12.2,57,38,4.3,,0,29,0,1,5,Spring,1,29,83,Completed
T07557,2023-03-18,08:15:00,Metro,Route_18,Station_30,Station_29,08:10:00,09:13:00,-1,15,Fog,28.9,83,35,17.6,Protest,2000,27,0,1,5,Spring,1,22,16,Completed
T07596,2023-03-18,08:15:00,Tram,Route_9,Station_30,Station_12,08:41:15,10:17:15,-4,23,Storm,22.4,88,40,10.0,Sports,10000,39,1,1,5,Spring,1,17,61,Completed
T07556,2023-03-18,08:45:00,Metro,Route_17,Station_32,Station_47,08:57:15,10:31:15,20,14,Storm,27.3,40,15,0.0,,0,100,0,1,5,Spring,1,47,69,Completed
T07573,2023-03-18,09:15:00,Train,Route_8,Station_38,Station_39,09:20:15,09:54:15,11,19,Clear,21.8,56,29,0.0,,0,27,1,1,5,Spring,1,18,61,Completed
T07545,2023-03-18,09:30:00,Train,Route_4,Station_30,Station_12,09:28:15,10:09:15,13,23,Rain,7.6,60,30,16.4,Concert,500,43,0,1,5,Spring,1,32,88,Completed
T07590,2023-03-18,09:30:00,Train,Route_2,Station_43,Station_38,09:58:45,11:47:45,-1,10,Rain,28.2,83,37,11.4,,0,36,0,1,5,Spring,1,22,33,Completed
T07534,2023-03-18,09:45:00,Tram,Route_8,Station_29,Station_8,09:39:15,11:11:15,5,20,Rain,15.5,60,20,4.1,,50000,40,0,1,5,Spring,1,32,35,Completed
T07532,2023-03-18,10:00:00,Bus,Route_20,Station_24,Station_19,10:44:45,12:09:45,17,19,Fog,9.5,59,47,6.3,,0,14,0,0,5,Spring,1,55,99,Completed
T07538,2023-03-18,10:00:00,Train,Route_17,Station_42,Station_38,10:17:15,11:15:15,9,12,Cloudy,17.2,55,42,5.7,,0,16,1,0,5,Spring,1,31,99,Completed
T07595,2023-03-18,10:15:00,Bus,Route_15,Station_23,Station_18,10:50:00,12:12:00,6,11,Fog,13.2,68,21,16.2,,0,0,0,0,5,Spring,1,36,19,Completed
T07586,2023-03-18,10:15:00,Train,Route_16,Station_32,Station_9,10:33:15,12:05:15,12,11,Storm,15.5,29,20,20.0,,0,0,0,0,5,Spring,1,51,26,Completed
T07582,2023-03-18,10:30:00,Tram,Route_18,Station_20,Station_45,10:47:00,12:04:00,12,28,Snow,24.2,38,27,12.7,,0,21,0,0,5,Spring,1,13,87,Completed
T07517,2023-03-18,10:30:00,Train,Route_13,Station_7,Station_44,10:21:45,12:07:45,0,16,Fog,16.6,70,29,6.6,,2000,27,0,0,5,Spring,1,44,11,Completed
T07597,2023-03-18,10:30:00,Bus,Route_18,Station_1,Station_11,10:31:30,11:12:30,0,15,Rain,3.5,100,12,9.5,,0,94,0,0,5,Spring,1,36,86,Completed
T07520,2023-03-18,10:45:00,Metro,Route_18,Station_21,Station_8,10:04:45,12:03:45,13,15,Storm,20.2,29,60,11.5,,0,0,0,0,5,Spring,1,24,36,Completed
T07576,2023-03-18,11:00:00,Bus,Route_3,Station_24,Station_39,11:48:45,13:04:45,15,15,Cloudy,-8.2,60,60,10.4,,0,73,0,0,5,Spring,1,32,82,Completed
T07526,2023-03-18,11:30:00,Bus,Route_2,Station_48,Station_1,11:42:45,12:25:45,5,16,Fog,18.0,62,39,7.5,,0,60,1,0,5,Spring,1,37,80,Completed
T07566,2023-03-18,11:30:00,Bus,Route_16,Station_22,Station_33,11:29:30,12:33:30,10,13,Fog,2.2,34,11,0.0,,0,33,0,0,5,Spring,1,8,57,Completed
T07592,2023-03-18,12:15:00,Metro,Route_14,Station_28,Station_15,12:42:00,14:17:00,1,18,Fog,4.9,79,46,9.6,,0,29,0,0,5,Spring,1,50,83,Completed
T07543,2023-03-18,12:30:00,Metro,Route_16,Station_9,Station_13,12:20:30,13:56:30,10,30,Cloudy,11.4,61,28,2.2,,0,81,0,0,5,Spring,1,38,18,Completed
T07521,2023-03-18,12:30:00,Tram,Route_13,Station_42,Station_7,12:13:15,13:04:15,15,10,Rain,15.2,53,27,9.7,,0,0,0,0,5,Spring,1,52,95,Completed
T07529,2023-03-18,12:30:00,Metro,Route_19,Station_46,Station_11,12:08:30,13:04:30,5,30,Clear,19.0,100,38,12.4,,2000,28,0,0,5,Spring,1,7,32,Completed
T07516,2023-03-18,13:30:00,Train,Route_16,Station_10,Station_18,13:13:30,14:34:30,4,9,Cloudy,36.3,55,18,4.0,Concert,500,24,0,0,5,Spring,1,30,80,Completed
T07504,2023-03-18,13:45:00,Metro,Route_16,Station_33,Station_23,13:23:15,15:17:15,8,1,Clear,22.1,60,38,19.2,,0,2,0,0,5,Spring,1,12,82,Completed
T07525,2023-03-18,14:00:00,Metro,Route_1,Station_40,Station_6,14:40:45,16:18:45,-1,13,Storm,8.0,62,11,10.3,Parade,10000,38,0,0,5,Spring,1,10,36,Completed
T07564,2023-03-18,14:15:00,Bus,Route_2,Station_22,Station_31,14:51:30,16:40:30,3,14,Clear,8.9,67,11,4.3,,0,100,0,0,5,Spring,1,20,97,Completed
T07572,2023-03-18,14:30:00,Metro,Route_17,Station_33,Station_5,14:23:30,15:02:30,17,9,Clear,20.8,63,29,14.4,,0,0,0,0,5,Spring,1,28,102,Completed
T07575,2023-03-18,15:15:00,Bus,Route_7,Station_41,Station_34,15:58:30,17:33:30,12,30,Clear,11.9,45,30,9.2,,0,100,0,0,5,Spring,1,52,90,Completed
T07580,2023-03-18,15:15:00,Bus,Route_1,Station_25,Station_10,15:46:45,16:49:45,12,5,Rain,0.9,51,32,2.5,Festival,10000,20,0,0,5,Spring,1,43,93,Cancelled
T07505,2023-03-18,15:45:00,Tram,Route_13,Station_48,Station_20,15:59:00,16:39:00,-1,19,Snow,-1.3,55,20,12.1,,0,27,0,0,5,Spring,1,34,80,Completed
T07558,2023-03-18,15:45:00,Metro,Route_11,Station_10,Station_22,15:43:30,17:26:30,12,13,Fog,13.9,67,49,19.3,,0,39,0,0,5,Spring,1,49,52,Completed
T07508,2023-03-18,16:00:00,Train,Route_15,Station_17,Station_8,16:48:15,18:21:15,4,24,Fog,13.5,100,11,17.4,Festival,10000,34,0,1,5,Spring,1,17,16,Completed
T07568,2023-03-18,16:00:00,Tram,Route_7,Station_45,Station_21,16:22:00,18:21:00,9,0,Fog,18.1,51,30,11.4,,0,85,0,1,5,Spring,0,9,101,Completed
T07593,2023-03-18,16:45:00,Train,Route_11,Station_45,Station_10,16:18:30,17:54:30,15,19,Cloudy,24.6,41,25,8.7,,0,54,0,1,5,Spring,1,29,92,Completed
T07539,2023-03-18,16:45:00,Metro,Route_10,Station_20,Station_3,16:23:15,18:19:15,10,30,Clear,2.8,40,33,16.7,,0,57,0,1,5,Spring,1,24,72,Completed
T07559,2023-03-18,17:15:00,Train,Route_10,Station_37,Station_25,17:23:30,19:09:30,2,6,Fog,30.6,93,11,19.8,,0,26,0,1,5,Spring,1,58,93,Completed
T07501,2023-03-18,17:30:00,Metro,Route_14,Station_5,Station_4,17:26:45,17:59:45,7,8,Snow,7.0,78,19,7.6,Concert,10000,13,0,1,5,Spring,1,22,53,Completed
T07544,2023-03-18,18:30:00,Tram,Route_2,Station_18,Station_19,18:17:45,19:07:45,7,16,Storm,10.2,98,50,10.3,,0,10,0,1,5,Spring,1,51,48,Completed
T07562,2023-03-18,18:30:00,Train,Route_7,Station_43,Station_22,18:25:45,18:56:45,14,13,Rain,24.9,82,32,5.4,,0,60,0,1,5,Spring,1,22,49,Completed
T07506,2023-03-18,19:00:00,Tram,Route_10,Station_14,Station_19,19:01:30,19:49:30,12,4,Clear,5.1,64,31,11.7,,0,93,0,1,5,Spring,1,6,16,Cancelled
T07561,2023-03-18,19:00:00,Train,Route_4,Station_14,Station_49,19:06:15,21:01:15,10,4,Clear,8.7,28,38,2.5,Protest,10000,81,0,1,5,Spring,1,14,79,Completed
T07528,2023-03-18,19:00:00,Metro,Route_7,Station_20,Station_42,19:28:15,21:25:15,17,19,Clear,17.7,100,15,14.6,,0,22,0,1,5,Spring,1,59,34,Completed
T07519,2023-03-18,19:15:00,Tram,Route_12,Station_40,Station_22,19:39:15,21:12:15,4,13,Fog,24.1,62,35,6.1,Festival,500,12,0,1,5,Spring,1,49,68,Completed
T07512,2023-03-18,19:30:00,Metro,Route_8,Station_2,Station_8,19:12:00,20:01:00,-6,7,Rain,10.9,70,5,1.7,,0,61,0,1,5,Spring,1,54,22,Completed
T07541,2023-03-18,19:30:00,Tram,Route_4,Station_5,Station_22,19:31:15,21:04:15,8,8,Clear,25.4,36,21,11.5,,0,100,0,1,5,Spring,1,51,95,Completed
T07507,2023-03-18,19:45:00,Train,Route_4,Station_29,Station_27,19:33:45,21:21:45,17,18,Fog,21.5,68,49,12.1,,10000,30,0,1,5,Spring,1,16,90,Completed
T07550,2023-03-18,19:45:00,Metro,Route_8,Station_19,Station_27,19:01:30,20:55:30,7,29,Snow,10.5,50,23,6.7,,2000,33,1,1,5,Spring,1,51,95,Completed
T07563,2023-03-18,20:15:00,Bus,Route_13,Station_6,Station_16,20:46:00,22:30:00,11,18,Snow,15.6,70,34,18.1,,0,8,0,0,5,Spring,1,17,107,Completed
T07585,2023-03-18,20:15:00,Bus,Route_12,Station_40,Station_11,20:43:00,21:28:00,7,10,Storm,12.3,46,35,4.9,,0,23,0,0,5,Spring,1,54,71,Completed
T07560,2023-03-18,20:30:00,Tram,Route_6,Station_2,Station_1,20:32:45,21:13:45,13,7,Storm,32.3,52,12,7.3,,0,100,0,0,5,Spring,1,51,17,Completed
T07514,2023-03-18,20:45:00,Tram,Route_8,Station_8,Station_39,20:24:30,22:15:30,9,19,Cloudy,9.4,69,10,6.7,,0,38,0,0,5,Spring,1,59,54,Completed
T07579,2023-03-18,21:00:00,Bus,Route_18,Station_9,Station_26,21:01:15,22:06:15,16,13,Clear,10.6,34,18,10.0,,0,18,0,0,5,Spring,1,15,27,Completed
T07583,2023-03-18,21:45:00,Metro,Route_12,Station_33,Station_42,21:02:15,21:32:15,7,20,Storm,17.0,63,18,1.4,,0,38,0,0,5,Spring,1,23,97,Completed
T07511,2023-03-18,21:45:00,Bus,Route_1,Station_2,Station_33,21:11:30,22:25:30,-1,4,Snow,9.4,58,48,9.3,,0,0,0,0,5,Spring,1,39,69,Completed
T07599,2023-03-18,21:45:00,Tram,Route_6,Station_25,Station_42,21:29:45,22:23:45,10,30,Clear,19.5,83,16,19.2,,0,26,0,0,5,Spring,1,43,69,Completed
T07537,2023-03-18,21:45:00,Train,Route_15,Station_3,Station_6,21:52:15,23:30:15,5,16,Storm,15.9,87,10,9.9,,0,17,0,0,5,Spring,1,57,11,Completed
T07542,2023-03-18,22:15:00,Train,Route_17,Station_10,Station_39,22:34:15,23:24:15,21,13,Clear,17.8,75,12,10.0,,0,89,0,0,5,Spring,1,30,75,Completed
T07565,2023-03-18,22:30:00,Metro,Route_14,Station_21,Station_44,22:17:30,23:15:30,7,3,Snow,14.1,84,49,1.3,Protest,10000,24,0,0,5,Spring,1,50,100,Completed
T07535,2023-03-18,22:45:00,Metro,Route_6,Station_15,Station_14,22:03:45,23:19:45,6,14,Clear,5.4,60,36,6.0,Concert,10000,70,0,0,5,Spring,1,18,23,Completed
T07591,2023-03-18,23:00:00,Tram,Route_7,Station_42,Station_50,23:44:00,01:06:00,13,19,Cloudy,14.3,67,2,7.1,,0,11,0,0,5,Spring,1,58,57,Completed
T07581,2023-03-18,23:30:00,Bus,Route_12,Station_29,Station_2,23:04:15,01:03:15,5,9,Clear,17.4,76,21,3.8,,0,52,0,0,5,Spring,1,49,65,Completed
T07646,2023-03-19,00:00:00,Bus,Route_20,Station_47,Station_45,00:23:30,01:06:30,3,21,Clear,29.0,85,3,13.1,,0,33,0,0,6,Spring,1,48,21,Completed
T07657,2023-03-19,00:00:00,Bus,Route_7,Station_27,Station_4,00:46:30,02:43:30,0,18,Rain,14.9,80,33,5.1,,0,15,0,0,6,Spring,1,28,105,Cancelled
T07659,2023-03-19,00:00:00,Tram,Route_20,Station_48,Station_1,00:25:45,02:07:45,8,4,Rain,22.1,43,0,13.3,,0,24,0,0,6,Spring,1,45,101,Completed
T07668,2023-03-19,00:00:00,Tram,Route_11,Station_40,Station_47,00:34:45,02:26:45,14,23,Rain,21.6,91,32,10.9,,0,26,0,0,6,Spring,1,5,64,Completed
T07631,2023-03-19,00:00:00,Train,Route_19,Station_12,Station_31,00:59:15,02:07:15,0,9,Rain,20.0,100,36,7.6,,0,11,0,0,6,Spring,1,55,37,Completed
T07606,2023-03-19,00:30:00,Metro,Route_2,Station_41,Station_10,00:53:00,01:54:00,11,22,Clear,-5.3,63,0,15.8,Concert,2000,78,0,0,6,Spring,1,47,98,Completed
T07662,2023-03-19,00:30:00,Metro,Route_13,Station_27,Station_16,00:11:45,01:41:45,12,8,Storm,12.5,75,19,10.8,,0,59,1,0,6,Spring,1,59,13,Completed
T07621,2023-03-19,00:45:00,Tram,Route_5,Station_15,Station_32,00:17:45,00:56:45,14,6,Rain,16.0,35,36,20.0,,0,0,0,0,6,Spring,1,26,99,Completed
T07634,2023-03-19,01:00:00,Bus,Route_6,Station_43,Station_2,01:09:45,02:29:45,8,8,Snow,16.3,74,56,1.1,,0,86,0,0,6,Spring,1,27,45,Completed
T07690,2023-03-19,01:00:00,Tram,Route_19,Station_39,Station_22,01:38:30,02:08:30,13,16,Fog,15.3,50,36,2.3,,0,16,0,0,6,Spring,1,58,59,Completed
T07683,2023-03-19,01:15:00,Bus,Route_13,Station_35,Station_45,01:46:30,02:16:30,11,-2,Fog,17.2,57,34,19.6,,0,69,0,0,6,Spring,0,23,12,Completed
T07685,2023-03-19,01:30:00,Bus,Route_3,Station_7,Station_38,01:36:45,02:21:45,7,14,Rain,2.9,70,35,7.0,Festival,0,66,0,0,6,Spring,1,22,10,Completed
T07624,2023-03-19,01:30:00,Bus,Route_7,Station_1,Station_32,01:36:00,03:23:00,3,10,Clear,21.3,58,30,1.2,,0,13,0,0,6,Spring,1,16,26,Completed
T07675,2023-03-19,01:45:00,Bus,Route_3,Station_3,Station_35,01:33:45,02:07:45,14,-5,Clear,13.0,71,57,3.4,Concert,0,61,0,0,6,Spring,0,59,80,Completed
T07632,2023-03-19,02:00:00,Bus,Route_15,Station_29,Station_8,02:26:15,03:22:15,8,10,Rain,17.4,62,37,7.8,,10000,100,0,0,6,Spring,1,32,71,Completed
T07607,2023-03-19,02:00:00,Train,Route_8,Station_30,Station_18,02:11:15,03:10:15,9,15,Storm,3.6,52,19,7.3,,0,74,0,0,6,Spring,1,32,57,Completed
T07608,2023-03-19,02:15:00,Train,Route_5,Station_8,Station_24,02:37:45,04:29:45,17,19,Fog,12.4,48,31,11.7,Festival,2000,41,0,0,6,Spring,1,37,71,Completed
T07602,2023-03-19,02:45:00,Train,Route_11,Station_2,Station_1,02:10:00,02:47:00,13,14,Clear,15.3,42,2,9.9,Sports,50000,15,1,0,6,Spring,1,23,78,Completed
T07613,2023-03-19,02:45:00,Tram,Route_8,Station_32,Station_30,02:57:45,03:49:45,5,11,Storm,8.3,56,54,8.1,Festival,10000,51,0,0,6,Spring,1,32,28,Completed
T07695,2023-03-19,03:00:00,Metro,Route_16,Station_36,Station_45,03:21:00,05:20:00,6,14,Snow,17.7,94,15,12.5,,0,29,0,0,6,Spring,1,56,43,Completed
T07601,2023-03-19,03:15:00,Metro,Route_3,Station_48,Station_39,03:25:30,04:42:30,5,11,Fog,15.3,90,56,10.9,Protest,500,25,1,0,6,Spring,1,53,108,Completed
T07630,2023-03-19,03:30:00,Train,Route_13,Station_42,Station_35,03:21:30,04:47:30,13,21,Rain,1.7,68,20,11.9,Concert,50000,38,0,0,6,Spring,1,41,58,Completed
T07644,2023-03-19,04:00:00,Metro,Route_20,Station_10,Station_23,04:36:45,06:04:45,10,-8,Rain,-4.4,87,0,6.7,Festival,10000,10,0,0,6,Spring,0,30,89,Completed
T07629,2023-03-19,04:15:00,Train,Route_9,Station_12,Station_20,04:36:00,05:40:00,1,12,Fog,1.8,42,56,3.4,,0,11,0,0,6,Spring,1,39,56,Completed
T07636,2023-03-19,05:00:00,Tram,Route_1,Station_22,Station_18,05:05:00,06:40:00,2,5,Clear,11.3,56,33,5.8,,0,58,0,0,6,Spring,1,38,100,Completed
T07698,2023-03-19,05:00:00,Bus,Route_18,Station_24,Station_43,05:40:45,07:30:45,12,27,Fog,23.1,48,26,10.1,,0,19,0,0,6,Spring,1,39,59,Completed
T07674,2023-03-19,05:15:00,Bus,Route_12,Station_34,Station_10,05:35:45,06:21:45,11,20,Snow,23.6,64,20,4.4,,0,100,0,0,6,Spring,1,44,98,Completed
T07638,2023-03-19,05:30:00,Train,Route_17,Station_6,Station_12,05:40:45,06:45:45,0,24,Storm,13.9,98,44,11.5,Festival,2000,51,1,0,6,Spring,1,20,35,Completed
T07671,2023-03-19,05:30:00,Bus,Route_1,Station_32,Station_3,05:31:30,06:13:30,-2,13,Clear,22.9,48,34,4.4,,0,48,0,0,6,Spring,1,42,65,Completed
T07645,2023-03-19,06:00:00,Train,Route_11,Station_19,Station_45,06:54:00,08:18:00,7,17,Cloudy,9.7,47,41,20.0,Parade,2000,64,0,1,6,Spring,1,17,87,Completed
T07684,2023-03-19,06:00:00,Bus,Route_6,Station_41,Station_48,06:27:45,07:50:45,7,1,Cloudy,22.0,73,48,9.1,,0,56,0,1,6,Spring,1,27,23,Completed
T07615,2023-03-19,06:00:00,Metro,Route_5,Station_24,Station_19,06:32:15,07:57:15,6,27,Snow,17.4,35,47,10.6,,0,75,0,1,6,Spring,1,58,87,Completed
T07699,2023-03-19,06:00:00,Bus,Route_14,Station_36,Station_32,06:49:00,07:54:00,15,8,Cloudy,14.2,85,22,8.0,,0,58,0,1,6,Spring,1,26,34,Completed
T07677,2023-03-19,06:15:00,Tram,Route_10,Station_3,Station_2,06:02:30,07:57:30,12,20,Rain,18.5,83,24,18.3,,0,58,0,1,6,Spring,1,20,109,Completed
T07689,2023-03-19,07:00:00,Train,Route_8,Station_15,Station_25,07:46:00,08:42:00,-3,1,Rain,18.8,44,33,10.2,Festival,50000,0,0,1,6,Spring,1,32,13,Completed
T07603,2023-03-19,07:00:00,Train,Route_9,Station_46,Station_8,07:24:45,09:19:45,5,27,Storm,14.4,85,34,13.4,,0,30,1,1,6,Spring,1,52,88,Completed
T07673,2023-03-19,07:00:00,Bus,Route_12,Station_18,Station_31,07:34:15,08:47:15,15,1,Clear,13.3,47,59,12.3,,0,74,0,1,6,Spring,1,39,41,Completed
T07697,2023-03-19,08:00:00,Metro,Route_1,Station_48,Station_9,08:21:00,09:44:00,-6,7,Fog,19.6,59,43,16.2,,0,41,0,1,6,Spring,1,49,91,Completed
T07691,2023-03-19,08:30:00,Tram,Route_5,Station_14,Station_17,08:26:45,08:59:45,11,23,Clear,11.2,72,33,12.4,,0,26,0,1,6,Spring,1,50,87,Completed
T07666,2023-03-19,08:30:00,Metro,Route_7,Station_14,Station_50,08:19:30,10:12:30,10,21,Clear,3.3,66,36,4.6,,2000,51,0,1,6,Spring,1,12,74,Completed
T07633,2023-03-19,08:45:00,Train,Route_13,Station_14,Station_3,08:05:30,09:37:30,12,7,Storm,23.0,40,15,5.2,,0,88,0,1,6,Spring,1,48,70,Completed
T07642,2023-03-19,08:45:00,Bus,Route_11,Station_44,Station_13,08:56:45,09:36:45,15,18,Clear,17.2,38,33,9.0,,0,13,1,1,6,Spring,1,59,29,Completed
T07628,2023-03-19,09:15:00,Metro,Route_14,Station_24,Station_43,09:13:45,10:27:45,3,23,Clear,19.2,74,37,16.4,,0,43,0,1,6,Spring,1,59,83,Completed
T07652,2023-03-19,09:30:00,Tram,Route_20,Station_30,Station_38,09:01:00,10:33:00,13,16,Storm,11.9,68,32,8.5,,0,51,0,1,6,Spring,1,26,19,Completed
T07687,2023-03-19,10:15:00,Train,Route_8,Station_47,Station_18,10:19:00,11:42:00,4,14,Fog,1.2,25,3,18.4,,0,24,0,0,6,Spring,1,25,97,Completed
T07639,2023-03-19,10:30:00,Tram,Route_14,Station_43,Station_50,10:08:45,11:37:45,2,8,Rain,18.3,56,37,16.1,,0,42,0,0,6,Spring,1,30,43,Completed
T07626,2023-03-19,10:30:00,Tram,Route_19,Station_20,Station_18,10:14:00,10:56:00,7,10,Storm,23.6,78,42,0.0,Festival,10000,34,0,0,6,Spring,1,44,70,Completed
T07661,2023-03-19,10:30:00,Tram,Route_7,Station_32,Station_13,10:33:15,11:32:15,13,19,Fog,16.3,66,48,14.8,,0,29,0,0,6,Spring,1,25,101,Completed
T07617,2023-03-19,10:30:00,Bus,Route_17,Station_10,Station_14,10:57:15,11:40:15,9,11,Clear,7.5,50,48,8.9,,0,17,0,0,6,Spring,1,29,36,Completed
