trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,passenger_count,capacity_percentage,trip_status,delayed,peak_hour,weekday,datetime,hour,day_name,on_time,delayed_5min,trip_duration_min
T07167,2023-03-14,02:45:00,Tram,Route_13,Station_1,Station_16,02:20:00,04:09:00,7,18,43,105,Completed,1,0,1,2023-03-14 02:45:00,2,Tuesday,0,1,109.0
T07151,2023-03-14,03:00:00,Train,Route_6,Station_37,Station_18,03:35:15,04:44:15,15,8,51,14,Completed,1,0,1,2023-03-14 03:00:00,3,Tuesday,0,1,69.0
T07189,2023-03-14,03:15:00,Metro,Route_7,Station_10,Station_44,03:58:15,05:17:15,-2,19,58,82,Completed,1,0,1,2023-03-14 03:15:00,3,Tuesday,0,1,79.0
T07181,2023-03-14,03:15:00,Tram,Route_11,Station_47,Station_12,03:34:15,05:19:15,1,17,28,27,Completed,1,0,1,2023-03-14 03:15:00,3,Tuesday,0,1,105.0
T07193,2023-03-14,03:30:00,Metro,Route_8,Station_6,Station_11,03:55:00,05:12:00,23,20,15,30,Completed,1,0,1,2023-03-14 03:30:00,3,Tuesday,0,1,77.0
T07174,2023-03-14,03:45:00,Train,Route_7,Station_1,Station_12,03:28:00,05:25:00,22,8,33,81,Completed,1,0,1,2023-03-14 03:45:00,3,Tuesday,0,1,117.0
T07138,2023-03-14,04:00:00,Metro,Route_5,Station_4,Station_39,04:18:15,05:55:15,18,23,58,107,Completed,1,0,1,2023-03-14 04:00:00,4,Tuesday,0,1,97.0
T07197,2023-03-14,04:30:00,Bus,Route_1,Station_42,Station_35,04:37:45,05:58:45,21,30,30,83,Completed,1,0,1,2023-03-14 04:30:00,4,Tuesday,0,1,81.0
T07142,2023-03-14,04:30:00,Metro,Route_14,Station_23,Station_21,04:09:15,04:41:15,17,18,20,60,Completed,1,0,1,2023-03-14 04:30:00,4,Tuesday,0,1,32.0
T07118,2023-03-14,04:45:00,Metro,Route_9,Station_46,Station_18,04:22:30,05:45:30,9,13,39,50,Cancelled,1,0,1,2023-03-14 04:45:00,4,Tuesday,0,1,83.0
T07165,2023-03-14,05:15:00,Tram,Route_20,Station_28,Station_38,05:53:45,06:30:45,11,4,24,33,Completed,1,0,1,2023-03-14 05:15:00,5,Tuesday,0,0,37.0
T07149,2023-03-14,05:30:00,Bus,Route_19,Station_19,Station_23,05:35:30,06:07:30,6,18,50,33,Completed,1,0,1,2023-03-14 05:30:00,5,Tuesday,0,1,32.0
T07110,2023-03-14,05:45:00,Tram,Route_7,Station_25,Station_17,05:48:30,07:28:30,9,4,7,105,Completed,1,0,1,2023-03-14 05:45:00,5,Tuesday,0,0,100.0
T07155,2023-03-14,06:15:00,Metro,Route_6,Station_11,Station_6,06:13:00,06:51:00,2,18,5,106,Completed,1,1,1,2023-03-14 06:15:00,6,Tuesday,0,1,38.0
T07186,2023-03-14,06:30:00,Metro,Route_10,Station_28,Station_31,06:56:30,07:35:30,7,21,57,47,Cancelled,1,1,1,2023-03-14 06:30:00,6,Tuesday,0,1,39.0
T07173,2023-03-14,06:30:00,Metro,Route_11,Station_30,Station_21,06:54:45,08:20:45,12,11,51,53,Completed,1,1,1,2023-03-14 06:30:00,6,Tuesday,0,1,86.0
T07176,2023-03-14,06:30:00,Bus,Route_5,Station_50,Station_37,06:12:00,08:03:00,0,24,5,66,Completed,1,1,1,2023-03-14 06:30:00,6,Tuesday,0,1,111.0
T07157,2023-03-14,06:45:00,Tram,Route_9,Station_32,Station_21,06:24:15,08:09:15,8,-2,21,68,Completed,0,1,1,2023-03-14 06:45:00,6,Tuesday,1,0,105.0
T07185,2023-03-14,06:45:00,Metro,Route_10,Station_7,Station_48,06:02:45,06:59:45,12,19,6,43,Completed,1,1,1,2023-03-14 06:45:00,6,Tuesday,0,1,57.0
T07162,2023-03-14,08:15:00,Tram,Route_15,Station_21,Station_20,08:15:30,08:55:30,4,6,33,84,Completed,1,1,1,2023-03-14 08:15:00,8,Tuesday,0,1,40.0
T07114,2023-03-14,08:15:00,Metro,Route_11,Station_27,Station_5,08:19:30,08:51:30,1,17,24,104,Completed,1,1,1,2023-03-14 08:15:00,8,Tuesday,0,1,32.0
T07141,2023-03-14,08:15:00,Tram,Route_7,Station_10,Station_19,08:34:45,10:08:45,4,10,10,91,Completed,1,1,1,2023-03-14 08:15:00,8,Tuesday,0,1,94.0
T07183,2023-03-14,09:15:00,Metro,Route_18,Station_19,Station_46,09:13:15,10:05:15,7,13,12,32,Completed,1,1,1,2023-03-14 09:15:00,9,Tuesday,0,1,52.0
T07184,2023-03-14,10:00:00,Bus,Route_12,Station_48,Station_35,10:44:00,12:05:00,-2,9,33,95,Completed,1,0,1,2023-03-14 10:00:00,10,Tuesday,0,1,81.0
T07117,2023-03-14,10:00:00,Tram,Route_12,Station_41,Station_47,10:25:15,11:37:15,15,13,52,52,Completed,1,0,1,2023-03-14 10:00:00,10,Tuesday,0,1,72.0
T07108,2023-03-14,10:15:00,Metro,Route_17,Station_42,Station_18,10:43:15,11:38:15,7,-1,55,91,Completed,0,0,1,2023-03-14 10:15:00,10,Tuesday,1,0,55.0
T07133,2023-03-14,10:30:00,Train,Route_16,Station_32,Station_45,10:28:30,11:10:30,7,19,37,49,Completed,1,0,1,2023-03-14 10:30:00,10,Tuesday,0,1,42.0
T07170,2023-03-14,11:00:00,Train,Route_18,Station_30,Station_28,11:10:00,12:52:00,17,4,7,56,Completed,1,0,1,2023-03-14 11:00:00,11,Tuesday,0,0,102.0
T07153,2023-03-14,11:15:00,Tram,Route_17,Station_17,Station_26,11:42:30,13:32:30,16,1,39,50,Completed,1,0,1,2023-03-14 11:15:00,11,Tuesday,0,0,110.0
T07158,2023-03-14,11:30:00,Metro,Route_16,Station_35,Station_42,11:45:30,12:52:30,6,13,9,56,Completed,1,0,1,2023-03-14 11:30:00,11,Tuesday,0,1,67.0
T07122,2023-03-14,11:45:00,Bus,Route_6,Station_7,Station_44,11:43:15,13:02:15,9,10,31,29,Completed,1,0,1,2023-03-14 11:45:00,11,Tuesday,0,1,79.0
T07106,2023-03-14,12:15:00,Bus,Route_15,Station_32,Station_31,12:14:00,13:54:00,8,12,48,86,Completed,1,0,1,2023-03-14 12:15:00,12,Tuesday,0,1,100.0
T07123,2023-03-14,12:15:00,Bus,Route_5,Station_22,Station_12,12:08:15,13:49:15,16,23,16,74,Completed,1,0,1,2023-03-14 12:15:00,12,Tuesday,0,1,101.0
T07128,2023-03-14,13:30:00,Train,Route_17,Station_42,Station_35,13:20:00,14:38:00,13,17,24,77,Completed,1,0,1,2023-03-14 13:30:00,13,Tuesday,0,1,78.0
T07140,2023-03-14,13:45:00,Bus,Route_13,Station_44,Station_49,13:32:45,14:11:45,20,17,49,33,Completed,1,0,1,2023-03-14 13:45:00,13,Tuesday,0,1,39.0
T07182,2023-03-14,14:00:00,Bus,Route_9,Station_16,Station_14,14:11:00,15:00:00,8,11,24,109,Completed,1,0,1,2023-03-14 14:00:00,14,Tuesday,0,1,49.0
T07178,2023-03-14,14:30:00,Metro,Route_20,Station_39,Station_10,14:34:00,15:53:00,12,15,13,45,Cancelled,1,0,1,2023-03-14 14:30:00,14,Tuesday,0,1,79.0
T07146,2023-03-14,14:45:00,Bus,Route_11,Station_18,Station_35,14:44:30,15:52:30,7,10,43,54,Completed,1,0,1,2023-03-14 14:45:00,14,Tuesday,0,1,68.0
T07190,2023-03-14,14:45:00,Train,Route_14,Station_19,Station_9,14:12:45,15:49:45,10,12,8,11,Completed,1,0,1,2023-03-14 14:45:00,14,Tuesday,0,1,97.0
T07107,2023-03-14,14:45:00,Bus,Route_6,Station_14,Station_23,14:38:30,16:29:30,7,5,55,37,Completed,1,0,1,2023-03-14 14:45:00,14,Tuesday,0,0,111.0
T07126,2023-03-14,15:00:00,Metro,Route_2,Station_37,Station_17,15:30:45,17:25:45,-1,13,58,35,Completed,1,0,1,2023-03-14 15:00:00,15,Tuesday,0,1,115.0
T07188,2023-03-14,15:00:00,Bus,Route_16,Station_15,Station_1,15:00:45,15:54:45,14,17,23,32,Completed,1,0,1,2023-03-14 15:00:00,15,Tuesday,0,1,54.0
T07125,2023-03-14,15:30:00,Tram,Route_5,Station_5,Station_50,15:55:30,17:31:30,12,14,42,88,Completed,1,0,1,2023-03-14 15:30:00,15,Tuesday,0,1,96.0
T07154,2023-03-14,15:30:00,Metro,Route_8,Station_21,Station_32,15:31:15,16:02:15,3,22,31,45,Completed,1,0,1,2023-03-14 15:30:00,15,Tuesday,0,1,31.0
T07102,2023-03-14,15:30:00,Bus,Route_15,Station_9,Station_37,15:07:15,16:03:15,13,15,49,100,Completed,1,0,1,2023-03-14 15:30:00,15,Tuesday,0,1,56.0
T07148,2023-03-14,15:45:00,Tram,Route_3,Station_17,Station_13,15:08:45,16:16:45,15,15,47,15,Completed,1,0,1,2023-03-14 15:45:00,15,Tuesday,0,1,68.0
T07160,2023-03-14,15:45:00,Tram,Route_12,Station_35,Station_48,15:27:45,16:43:45,15,5,17,44,Completed,1,0,1,2023-03-14 15:45:00,15,Tuesday,0,0,76.0
T07121,2023-03-14,15:45:00,Tram,Route_4,Station_12,Station_4,15:08:45,16:29:45,2,15,17,47,Completed,1,0,1,2023-03-14 15:45:00,15,Tuesday,0,1,81.0
T07143,2023-03-14,16:00:00,Metro,Route_15,Station_12,Station_23,16:06:30,17:35:30,27,17,26,44,Completed,1,1,1,2023-03-14 16:00:00,16,Tuesday,0,1,89.0
T07159,2023-03-14,16:15:00,Bus,Route_7,Station_13,Station_19,16:31:00,17:56:00,5,13,32,109,Completed,1,1,1,2023-03-14 16:15:00,16,Tuesday,0,1,85.0
T07101,2023-03-14,16:15:00,Bus,Route_16,Station_27,Station_9,16:56:15,17:44:15,12,9,56,83,Completed,1,1,1,2023-03-14 16:15:00,16,Tuesday,0,1,48.0
T07132,2023-03-14,16:30:00,Train,Route_18,Station_10,Station_40,16:26:30,17:23:30,16,2,51,103,Completed,1,1,1,2023-03-14 16:30:00,16,Tuesday,0,0,57.0
T07166,2023-03-14,16:45:00,Metro,Route_14,Station_18,Station_28,16:50:00,18:10:00,5,14,57,62,Completed,1,1,1,2023-03-14 16:45:00,16,Tuesday,0,1,80.0
T07171,2023-03-14,17:15:00,Bus,Route_4,Station_15,Station_1,17:04:45,18:38:45,16,0,49,47,Completed,0,1,1,2023-03-14 17:15:00,17,Tuesday,1,0,94.0
T07119,2023-03-14,17:15:00,Bus,Route_11,Station_17,Station_23,17:37:45,18:24:45,11,30,26,102,Completed,1,1,1,2023-03-14 17:15:00,17,Tuesday,0,1,47.0
T07179,2023-03-14,17:15:00,Bus,Route_2,Station_5,Station_32,17:51:15,19:39:15,14,30,47,68,Completed,1,1,1,2023-03-14 17:15:00,17,Tuesday,0,1,108.0
T07150,2023-03-14,18:00:00,Tram,Route_15,Station_7,Station_4,18:10:45,19:11:45,14,3,23,52,Completed,1,1,1,2023-03-14 18:00:00,18,Tuesday,0,0,61.0
T07191,2023-03-14,18:00:00,Bus,Route_20,Station_24,Station_23,18:10:15,18:41:15,16,5,12,13,Completed,1,1,1,2023-03-14 18:00:00,18,Tuesday,0,0,31.0
T07147,2023-03-14,18:15:00,Bus,Route_2,Station_25,Station_32,18:13:45,18:45:45,0,23,56,14,Completed,1,1,1,2023-03-14 18:15:00,18,Tuesday,0,1,32.0
T07109,2023-03-14,18:30:00,Bus,Route_6,Station_14,Station_47,18:33:00,19:23:00,6,11,12,77,Completed,1,1,1,2023-03-14 18:30:00,18,Tuesday,0,1,50.0
T07187,2023-03-14,19:30:00,Train,Route_19,Station_29,Station_18,19:23:30,20:45:30,10,22,46,109,Completed,1,1,1,2023-03-14 19:30:00,19,Tuesday,0,1,82.0
T07175,2023-03-14,19:30:00,Train,Route_1,Station_6,Station_1,19:14:15,20:22:15,8,6,30,54,Completed,1,1,1,2023-03-14 19:30:00,19,Tuesday,0,1,68.0
T07124,2023-03-14,20:00:00,Train,Route_4,Station_13,Station_43,20:47:45,22:00:45,1,2,52,89,Completed,1,0,1,2023-03-14 20:00:00,20,Tuesday,0,0,73.0
T07156,2023-03-14,20:15:00,Metro,Route_7,Station_30,Station_12,20:15:30,21:38:30,4,4,55,34,Completed,1,0,1,2023-03-14 20:15:00,20,Tuesday,0,0,83.0
T07115,2023-03-14,20:15:00,Metro,Route_10,Station_50,Station_33,20:04:30,20:38:30,6,16,30,87,Completed,1,0,1,2023-03-14 20:15:00,20,Tuesday,0,1,34.0
T07104,2023-03-14,20:30:00,Bus,Route_16,Station_9,Station_40,20:37:45,21:58:45,7,8,27,20,Completed,1,0,1,2023-03-14 20:30:00,20,Tuesday,0,1,81.0
T07137,2023-03-14,20:45:00,Metro,Route_18,Station_6,Station_24,20:09:45,21:14:45,7,16,47,38,Completed,1,0,1,2023-03-14 20:45:00,20,Tuesday,0,1,65.0
T07120,2023-03-14,21:00:00,Train,Route_15,Station_2,Station_9,21:27:30,23:23:30,17,9,17,43,Completed,1,0,1,2023-03-14 21:00:00,21,Tuesday,0,1,116.0
T07116,2023-03-14,21:00:00,Tram,Route_10,Station_3,Station_43,21:19:30,22:10:30,19,-1,32,95,Completed,0,0,1,2023-03-14 21:00:00,21,Tuesday,1,0,51.0
T07105,2023-03-14,21:00:00,Bus,Route_2,Station_16,Station_1,21:39:45,22:59:45,11,26,13,23,Completed,1,0,1,2023-03-14 21:00:00,21,Tuesday,0,1,80.0
T07180,2023-03-14,21:30:00,Metro,Route_13,Station_4,Station_35,21:18:15,22:23:15,17,8,24,33,Completed,1,0,1,2023-03-14 21:30:00,21,Tuesday,0,1,65.0
T07136,2023-03-14,21:45:00,Tram,Route_20,Station_41,Station_28,21:01:15,22:58:15,3,27,23,68,Completed,1,0,1,2023-03-14 21:45:00,21,Tuesday,0,1,117.0
T07163,2023-03-14,22:30:00,Train,Route_4,Station_37,Station_10,22:50:15,00:38:15,20,30,52,48,Completed,1,0,1,2023-03-14 22:30:00,22,Tuesday,0,1,108.0
T07134,2023-03-14,22:30:00,Train,Route_19,Station_45,Station_22,22:54:00,00:48:00,6,12,43,35,Completed,1,0,1,2023-03-14 22:30:00,22,Tuesday,0,1,114.0
T07113,2023-03-14,22:30:00,Bus,Route_9,Station_23,Station_27,22:45:30,23:28:30,19,17,55,52,Completed,1,0,1,2023-03-14 22:30:00,22,Tuesday,0,1,43.0
T07200,2023-03-14,22:45:00,Train,Route_2,Station_41,Station_22,22:14:00,23:19:00,17,19,16,45,Completed,1,0,1,2023-03-14 22:45:00,22,Tuesday,0,1,65.0
T07111,2023-03-14,22:45:00,Metro,Route_7,Station_48,Station_33,22:22:30,23:06:30,1,26,19,48,Completed,1,0,1,2023-03-14 22:45:00,22,Tuesday,0,1,44.0
T07112,2023-03-14,23:00:00,Tram,Route_2,Station_46,Station_14,23:26:00,00:46:00,7,19,35,70,Completed,1,0,1,2023-03-14 23:00:00,23,Tuesday,0,1,80.0
T07129,2023-03-14,23:00:00,Train,Route_18,Station_30,Station_20,23:00:30,00:17:30,0,16,59,25,Completed,1,0,1,2023-03-14 23:00:00,23,Tuesday,0,1,77.0
T07209,2023-03-15,00:45:00,Bus,Route_8,Station_4,Station_30,00:31:30,02:07:30,11,10,18,68,Completed,1,0,2,2023-03-15 00:45:00,0,Wednesday,0,1,96.0
T07207,2023-03-15,01:15:00,Metro,Route_14,Station_22,Station_42,01:46:00,02:21:00,10,9,15,105,Completed,1,0,2,2023-03-15 01:15:00,1,Wednesday,0,1,35.0
T07281,2023-03-15,02:00:00,Tram,Route_1,Station_29,Station_28,02:12:00,03:02:00,19,29,30,15,Completed,1,0,2,2023-03-15 02:00:00,2,Wednesday,0,1,50.0
T07252,2023-03-15,02:00:00,Bus,Route_19,Station_45,Station_15,02:06:30,03:31:30,11,16,46,107,Completed,1,0,2,2023-03-15 02:00:00,2,Wednesday,0,1,85.0
T07291,2023-03-15,02:15:00,Train,Route_13,Station_1,Station_37,02:12:00,04:03:00,14,-5,31,65,Completed,0,0,2,2023-03-15 02:15:00,2,Wednesday,1,0,111.0
T07227,2023-03-15,02:15:00,Train,Route_15,Station_29,Station_34,02:30:00,03:29:00,4,22,15,17,Completed,1,0,2,2023-03-15 02:15:00,2,Wednesday,0,1,59.0
T07228,2023-03-15,02:30:00,Tram,Route_19,Station_33,Station_10,02:58:45,04:48:45,15,25,42,103,Completed,1,0,2,2023-03-15 02:30:00,2,Wednesday,0,1,110.0
T07237,2023-03-15,02:45:00,Train,Route_8,Station_8,Station_19,02:44:30,04:26:30,1,-5,38,36,Completed,0,0,2,2023-03-15 02:45:00,2,Wednesday,1,0,102.0
T07296,2023-03-15,03:00:00,Metro,Route_3,Station_2,Station_49,03:43:15,05:03:15,10,11,47,80,Cancelled,1,0,2,2023-03-15 03:00:00,3,Wednesday,0,1,80.0
T07283,2023-03-15,03:45:00,Metro,Route_16,Station_17,Station_34,03:25:15,05:16:15,14,25,23,36,Completed,1,0,2,2023-03-15 03:45:00,3,Wednesday,0,1,111.0
T07263,2023-03-15,04:00:00,Train,Route_17,Station_18,Station_46,04:35:00,06:04:00,6,11,10,98,Completed,1,0,2,2023-03-15 04:00:00,4,Wednesday,0,1,89.0
T07261,2023-03-15,04:00:00,Train,Route_8,Station_44,Station_35,04:15:45,04:45:45,0,8,50,55,Completed,1,0,2,2023-03-15 04:00:00,4,Wednesday,0,1,30.0
T07222,2023-03-15,04:30:00,Tram,Route_1,Station_30,Station_45,04:22:45,05:05:45,11,14,56,50,Completed,1,0,2,2023-03-15 04:30:00,4,Wednesday,0,1,43.0
T07231,2023-03-15,04:45:00,Tram,Route_7,Station_12,Station_4,04:07:00,05:55:00,13,8,42,88,Completed,1,0,2,2023-03-15 04:45:00,4,Wednesday,0,1,108.0
T07214,2023-03-15,05:30:00,Tram,Route_1,Station_30,Station_33,05:46:45,07:20:45,4,17,53,34,Completed,1,0,2,2023-03-15 05:30:00,5,Wednesday,0,1,94.0
T07266,2023-03-15,06:30:00,Bus,Route_12,Station_13,Station_29,06:51:15,08:08:15,8,17,46,95,Completed,1,1,2,2023-03-15 06:30:00,6,Wednesday,0,1,77.0
T07208,2023-03-15,07:00:00,Tram,Route_11,Station_21,Station_30,07:35:15,08:45:15,11,8,32,27,Completed,1,1,2,2023-03-15 07:00:00,7,Wednesday,0,1,70.0
T07219,2023-03-15,07:00:00,Bus,Route_6,Station_3,Station_21,07:42:45,08:59:45,10,18,5,21,Completed,1,1,2,2023-03-15 07:00:00,7,Wednesday,0,1,77.0
T07273,2023-03-15,07:00:00,Metro,Route_11,Station_40,Station_38,07:32:30,08:16:30,8,15,39,96,Completed,1,1,2,2023-03-15 07:00:00,7,Wednesday,0,1,44.0
T07292,2023-03-15,07:30:00,Bus,Route_1,Station_40,Station_32,07:07:45,08:38:45,4,17,44,60,Completed,1,1,2,2023-03-15 07:30:00,7,Wednesday,0,1,91.0
T07248,2023-03-15,07:45:00,Bus,Route_4,Station_15,Station_24,07:18:30,09:03:30,5,15,12,48,Completed,1,1,2,2023-03-15 07:45:00,7,Wednesday,0,1,105.0
T07225,2023-03-15,07:45:00,Metro,Route_18,Station_34,Station_26,07:05:30,08:29:30,12,19,56,98,Completed,1,1,2,2023-03-15 07:45:00,7,Wednesday,0,1,84.0
T07268,2023-03-15,08:00:00,Metro,Route_17,Station_44,Station_33,08:28:00,09:05:00,8,10,58,19,Completed,1,1,2,2023-03-15 08:00:00,8,Wednesday,0,1,37.0
T07244,2023-03-15,09:15:00,Tram,Route_7,Station_23,Station_40,09:53:30,11:46:30,1,16,51,103,Completed,1,1,2,2023-03-15 09:15:00,9,Wednesday,0,1,113.0
T07265,2023-03-15,09:15:00,Tram,Route_13,Station_2,Station_11,09:18:00,11:02:00,13,0,11,83,Completed,0,1,2,2023-03-15 09:15:00,9,Wednesday,1,0,104.0
T07242,2023-03-15,10:30:00,Train,Route_12,Station_6,Station_27,10:01:00,11:25:00,8,19,15,107,Completed,1,0,2,2023-03-15 10:30:00,10,Wednesday,0,1,84.0
T07249,2023-03-15,10:30:00,Bus,Route_10,Station_13,Station_35,10:34:15,11:23:15,14,27,43,86,Completed,1,0,2,2023-03-15 10:30:00,10,Wednesday,0,1,49.0
T07254,2023-03-15,10:30:00,Tram,Route_19,Station_41,Station_17,10:53:30,12:25:30,12,30,8,63,Completed,1,0,2,2023-03-15 10:30:00,10,Wednesday,0,1,92.0
T07230,2023-03-15,10:45:00,Bus,Route_17,Station_1,Station_23,10:02:00,11:40:00,12,16,29,38,Completed,1,0,2,2023-03-15 10:45:00,10,Wednesday,0,1,98.0
T07284,2023-03-15,11:00:00,Bus,Route_19,Station_2,Station_50,11:42:15,12:44:15,14,14,16,50,Completed,1,0,2,2023-03-15 11:00:00,11,Wednesday,0,1,62.0
T07201,2023-03-15,11:00:00,Train,Route_6,Station_9,Station_41,11:19:15,12:14:15,24,8,30,18,Completed,1,0,2,2023-03-15 11:00:00,11,Wednesday,0,1,55.0
T07236,2023-03-15,11:45:00,Tram,Route_2,Station_13,Station_45,11:52:45,12:27:45,8,30,42,72,Completed,1,0,2,2023-03-15 11:45:00,11,Wednesday,0,1,35.0
T07229,2023-03-15,12:15:00,Tram,Route_3,Station_40,Station_29,12:57:45,14:01:45,14,3,50,86,Completed,1,0,2,2023-03-15 12:15:00,12,Wednesday,0,0,64.0
T07239,2023-03-15,12:15:00,Train,Route_11,Station_50,Station_5,12:56:30,14:51:30,12,3,16,46,Completed,1,0,2,2023-03-15 12:15:00,12,Wednesday,0,0,115.0
T07293,2023-03-15,12:30:00,Tram,Route_16,Station_25,Station_12,12:20:30,13:15:30,10,4,47,23,Completed,1,0,2,2023-03-15 12:30:00,12,Wednesday,0,0,55.0
T07289,2023-03-15,12:30:00,Bus,Route_14,Station_6,Station_22,12:39:00,13:12:00,-6,17,55,82,Completed,1,0,2,2023-03-15 12:30:00,12,Wednesday,0,1,33.0
T07205,2023-03-15,13:00:00,Metro,Route_2,Station_29,Station_41,13:25:00,15:24:00,9,23,57,81,Completed,1,0,2,2023-03-15 13:00:00,13,Wednesday,0,1,119.0
T07213,2023-03-15,13:00:00,Train,Route_13,Station_31,Station_28,13:32:15,15:32:15,10,14,41,48,Completed,1,0,2,2023-03-15 13:00:00,13,Wednesday,0,1,120.0
T07295,2023-03-15,13:00:00,Train,Route_11,Station_39,Station_36,13:12:45,15:07:45,18,18,50,49,Completed,1,0,2,2023-03-15 13:00:00,13,Wednesday,0,1,115.0
T07210,2023-03-15,13:15:00,Train,Route_2,Station_6,Station_45,13:42:45,15:27:45,9,30,57,63,Completed,1,0,2,2023-03-15 13:15:00,13,Wednesday,0,1,105.0
T07287,2023-03-15,13:15:00,Tram,Route_16,Station_2,Station_47,13:58:30,15:37:30,10,12,28,12,Completed,1,0,2,2023-03-15 13:15:00,13,Wednesday,0,1,99.0
T07278,2023-03-15,13:30:00,Metro,Route_18,Station_11,Station_22,13:19:15,14:08:15,8,23,20,64,Completed,1,0,2,2023-03-15 13:30:00,13,Wednesday,0,1,49.0
T07256,2023-03-15,14:00:00,Train,Route_16,Station_2,Station_42,14:02:00,14:57:00,13,27,17,42,Completed,1,0,2,2023-03-15 14:00:00,14,Wednesday,0,1,55.0
T07272,2023-03-15,14:00:00,Train,Route_3,Station_7,Station_15,14:41:30,16:37:30,0,14,29,105,Completed,1,0,2,2023-03-15 14:00:00,14,Wednesday,0,1,116.0
T07211,2023-03-15,14:15:00,Metro,Route_2,Station_24,Station_50,14:31:45,16:16:45,3,11,58,80,Completed,1,0,2,2023-03-15 14:15:00,14,Wednesday,0,1,105.0
T07217,2023-03-15,14:15:00,Metro,Route_10,Station_32,Station_28,14:50:30,16:02:30,9,11,58,28,Completed,1,0,2,2023-03-15 14:15:00,14,Wednesday,0,1,72.0
T07275,2023-03-15,14:30:00,Bus,Route_7,Station_26,Station_46,14:31:30,15:50:30,17,21,56,43,Completed,1,0,2,2023-03-15 14:30:00,14,Wednesday,0,1,79.0
T07276,2023-03-15,14:30:00,Tram,Route_4,Station_18,Station_15,14:16:15,15:29:15,10,8,58,87,Completed,1,0,2,2023-03-15 14:30:00,14,Wednesday,0,1,73.0
T07271,2023-03-15,14:45:00,Train,Route_15,Station_29,Station_45,14:25:30,15:31:30,4,18,8,59,Completed,1,0,2,2023-03-15 14:45:00,14,Wednesday,0,1,66.0
T07294,2023-03-15,15:15:00,Tram,Route_2,Station_39,Station_49,15:59:15,17:32:15,11,13,15,56,Completed,1,0,2,2023-03-15 15:15:00,15,Wednesday,0,1,93.0
T07215,2023-03-15,15:15:00,Bus,Route_4,Station_34,Station_26,15:56:45,17:54:45,16,12,36,55,Completed,1,0,2,2023-03-15 15:15:00,15,Wednesday,0,1,118.0
T07286,2023-03-15,15:30:00,Train,Route_15,Station_3,Station_6,15:48:00,16:29:00,6,-1,53,65,Completed,0,0,2,2023-03-15 15:30:00,15,Wednesday,1,0,41.0
T07285,2023-03-15,16:00:00,Bus,Route_11,Station_43,Station_1,16:33:00,17:25:00,16,9,11,66,Completed,1,1,2,2023-03-15 16:00:00,16,Wednesday,0,1,52.0
T07251,2023-03-15,16:15:00,Metro,Route_20,Station_23,Station_38,16:33:45,17:51:45,3,9,50,92,Completed,1,1,2,2023-03-15 16:15:00,16,Wednesday,0,1,78.0
T07203,2023-03-15,16:30:00,Metro,Route_15,Station_22,Station_28,16:42:45,17:12:45,11,27,15,60,Completed,1,1,2,2023-03-15 16:30:00,16,Wednesday,0,1,30.0
T07264,2023-03-15,16:30:00,Train,Route_4,Station_14,Station_50,16:08:45,17:11:45,-3,11,32,63,Completed,1,1,2,2023-03-15 16:30:00,16,Wednesday,0,1,63.0
T07245,2023-03-15,17:00:00,Bus,Route_11,Station_39,Station_10,17:41:15,18:25:15,5,12,58,99,Completed,1,1,2,2023-03-15 17:00:00,17,Wednesday,0,1,44.0
T07206,2023-03-15,17:00:00,Metro,Route_2,Station_37,Station_8,17:01:15,18:53:15,14,8,45,90,Completed,1,1,2,2023-03-15 17:00:00,17,Wednesday,0,1,112.0
T07298,2023-03-15,17:00:00,Tram,Route_13,Station_12,Station_28,17:52:00,19:24:00,10,7,27,37,Completed,1,1,2,2023-03-15 17:00:00,17,Wednesday,0,1,92.0
T07247,2023-03-15,17:15:00,Metro,Route_11,Station_41,Station_38,17:21:15,18:29:15,14,3,49,28,Completed,1,1,2,2023-03-15 17:15:00,17,Wednesday,0,0,68.0
T07224,2023-03-15,17:30:00,Tram,Route_15,Station_48,Station_49,17:27:00,18:21:00,18,6,27,36,Completed,1,1,2,2023-03-15 17:30:00,17,Wednesday,0,1,54.0
T07262,2023-03-15,17:30:00,Bus,Route_11,Station_32,Station_38,17:18:15,17:59:15,18,30,54,57,Completed,1,1,2,2023-03-15 17:30:00,17,Wednesday,0,1,41.0
T07258,2023-03-15,17:45:00,Metro,Route_14,Station_49,Station_3,17:45:00,18:33:00,12,7,32,28,Completed,1,1,2,2023-03-15 17:45:00,17,Wednesday,0,1,48.0
T07255,2023-03-15,17:45:00,Tram,Route_10,Station_4,Station_45,17:29:30,18:39:30,4,5,47,106,Completed,1,1,2,2023-03-15 17:45:00,17,Wednesday,0,0,70.0
T07232,2023-03-15,17:45:00,Tram,Route_1,Station_3,Station_38,17:03:30,17:53:30,7,3,51,60,Completed,1,1,2,2023-03-15 17:45:00,17,Wednesday,0,0,50.0
T07241,2023-03-15,18:00:00,Tram,Route_17,Station_34,Station_41,18:26:00,19:25:00,6,23,30,16,Completed,1,1,2,2023-03-15 18:00:00,18,Wednesday,0,1,59.0
T07250,2023-03-15,18:00:00,Train,Route_12,Station_50,Station_33,18:44:30,20:16:30,11,8,29,38,Completed,1,1,2,2023-03-15 18:00:00,18,Wednesday,0,1,92.0
